,cand_nm,contbr_zip,contb_receipt_amt,converted_date,income,target
5540,"Buttigieg, Pete",20011,100.0,201909,62281.0,1
5541,"Buttigieg, Pete",20011,450.0,201909,62281.0,1
5542,"Buttigieg, Pete",20001,1000.0,201909,85976.0,1
5543,"Buttigieg, Pete",20002,2000.0,201909,74303.0,1
5544,"Buttigieg, Pete",20016,2800.0,201907,124080.0,1
5545,"Buttigieg, Pete",20002,100.0,201907,74303.0,1
5546,"Buttigieg, Pete",20002,50.0,201909,74303.0,1
5547,"Buttigieg, Pete",20002,50.0,201909,74303.0,1
5548,"Buttigieg, Pete",20015,250.0,201907,161352.0,1
5549,"Buttigieg, Pete",20037,100.0,201907,78176.0,1
5550,"Buttigieg, Pete",20037,10.0,201907,78176.0,1
5551,"Buttigieg, Pete",20037,10.0,201908,78176.0,1
5552,"Buttigieg, Pete",20037,10.0,201908,78176.0,1
5553,"Buttigieg, Pete",20037,3.0,201908,78176.0,1
5554,"Buttigieg, Pete",20037,50.0,201909,78176.0,1
5555,"Buttigieg, Pete",20037,10.0,201909,78176.0,1
5556,"Buttigieg, Pete",20037,10.0,201909,78176.0,1
5557,"Buttigieg, Pete",20037,25.0,201909,78176.0,1
5558,"Buttigieg, Pete",20037,25.0,201909,78176.0,1
5559,"Buttigieg, Pete",20037,20.2,201909,78176.0,1
5560,"Buttigieg, Pete",20037,25.0,201909,78176.0,1
5561,"Buttigieg, Pete",20037,50.0,201909,78176.0,1
5562,"Buttigieg, Pete",20002,25.0,201907,74303.0,1
5563,"Buttigieg, Pete",20002,12.5,201907,74303.0,1
5564,"Buttigieg, Pete",20002,10.0,201907,74303.0,1
5565,"Buttigieg, Pete",20002,25.0,201908,74303.0,1
5566,"Buttigieg, Pete",20002,5.0,201908,74303.0,1
5567,"Buttigieg, Pete",20002,10.0,201908,74303.0,1
5568,"Buttigieg, Pete",20002,10.0,201908,74303.0,1
5569,"Buttigieg, Pete",20002,25.0,201909,74303.0,1
5570,"Buttigieg, Pete",20002,100.0,201909,74303.0,1
5571,"Buttigieg, Pete",20020,25.0,201908,34797.0,1
5572,"Buttigieg, Pete",20020,3.0,201908,34797.0,1
5573,"Buttigieg, Pete",20020,25.0,201909,34797.0,1
5574,"Buttigieg, Pete",20020,3.0,201909,34797.0,1
5575,"Buttigieg, Pete",20020,10.0,201909,34797.0,1
5576,"Buttigieg, Pete",20017,58.59,201907,63022.0,1
5577,"Buttigieg, Pete",20002,10.0,201909,74303.0,1
5578,"Buttigieg, Pete",20002,250.0,201909,74303.0,1
5579,"Buttigieg, Pete",20002,33.84,201909,74303.0,1
5580,"Buttigieg, Pete",20008,500.0,201909,111074.0,1
5581,"Buttigieg, Pete",20037,500.0,201907,78176.0,1
5582,"Buttigieg, Pete",20011,55.28,201909,62281.0,1
5583,"Buttigieg, Pete",20009,10.0,201909,94213.0,1
